Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,AST_TO_Ratio,ReboundActivity,PF_per_Min,GamesPlayed,Cluster_KMeans,Cluster_Hier,ClusterName_KMeans
Tidjane Salaün ,19.297407407407405,1.6666666666666667,5.185185185185185,0.3482222222222222,1.0,3.3333333333333335,0.2952222222222222,0.6296296296296297,0.8888888888888888,0.25396296296296295,1.0740740740740742,3.111111111111111,4.185185185185185,1.1111111111111112,0.5925925925925926,0.2222222222222222,0.8518518518518519,1.3703703703703705,4.962962962962963,3.7074074074074077,0.6728395061728394,4.185185185185185,0.0766557355929131,27,0,0,Role Players / Low Usage
Tim Hardaway,27.188620689655174,3.310344827586207,7.896551724137931,0.41944827586206895,1.9310344827586208,5.344827586206897,0.3496896551724138,1.4482758620689655,1.6551724137931034,0.5344827586206896,0.20689655172413793,1.793103448275862,2.0,1.5517241379310345,0.3448275862068966,0.0,0.6551724137931034,1.2758620689655173,10.0,6.662068965517241,1.103448275862069,2.0,0.048239880216335865,29,0,1,Role Players / Low Usage
Tim Hardaway Jr.,30.81421052631579,3.8421052631578947,9.473684210526315,0.38421052631578945,2.473684210526316,6.2105263157894735,0.37678947368421056,2.0,2.5789473684210527,0.5237894736842105,0.21052631578947367,2.473684210526316,2.6842105263157894,1.631578947368421,0.5789473684210527,0.15789473684210525,0.7368421052631579,1.3157894736842106,12.157894736842104,8.289473684210526,1.1578947368421053,2.6842105263157894,0.04463967842480171,19,0,1,Role Players / Low Usage
Tobias Harris,32.0008,5.02,11.16,0.44362,1.22,3.8,0.27186,1.9,2.18,0.63348,0.94,5.08,6.02,2.36,0.86,0.84,1.12,1.86,13.16,10.662,1.3926666666666665,6.02,0.05880676989381919,50,1,1,Primary Playmakers (High Minutes)
Tosan Evbuomwan,24.625,3.6666666666666665,7.944444444444445,0.4484444444444444,0.7777777777777778,2.5,0.2962777777777778,1.8888888888888888,2.611111111111111,0.5648333333333333,1.1111111111111112,3.0,4.111111111111111,1.6666666666666667,0.6666666666666666,0.3888888888888889,1.6666666666666667,1.9444444444444444,10.0,6.955555555555556,0.8462962962962962,4.111111111111111,0.08151227866370699,18,1,0,Primary Playmakers (High Minutes)
Toumani Camara,32.2224,3.8,8.48,0.4376,1.48,4.14,0.32786000000000004,1.1,1.5,0.37766,2.3,3.62,5.92,2.02,1.4,0.6,1.5,2.96,10.18,8.85,1.074,5.92,0.09723311067488061,50,1,1,Primary Playmakers (High Minutes)
Trae Young,36.067083333333336,7.145833333333333,17.604166666666668,0.4001666666666666,2.9166666666666665,8.604166666666666,0.327625,6.041666666666667,7.0625,0.7969375,0.4791666666666667,2.7083333333333335,3.1875,11.375,1.2708333333333333,0.20833333333333334,4.666666666666667,1.9583333333333333,23.25,18.454166666666666,2.3531723484848484,3.1875,0.05492718029857804,48,1,1,Primary Playmakers (High Minutes)
Trayce Jackson-Davis,19.184255319148935,3.3617021276595747,5.914893617021277,0.5718936170212766,0.0,0.02127659574468085,0.0,1.1063829787234043,1.8297872340425532,0.42657446808510635,2.297872340425532,3.765957446808511,6.0638297872340425,2.0638297872340425,0.46808510638297873,0.723404255319149,0.8297872340425532,1.4042553191489362,7.829787234042553,8.51063829787234,1.3049645390070923,6.0638297872340425,0.07821015065955603,47,1,1,Primary Playmakers (High Minutes)
Tre Jones,16.076785714285712,1.6071428571428572,3.3214285714285716,0.5011428571428571,0.2857142857142857,0.9285714285714286,0.19046428571428572,0.8928571428571429,1.1785714285714286,0.3199642857142857,0.5357142857142857,1.5357142857142858,2.0714285714285716,3.7142857142857144,0.6428571428571429,0.17857142857142858,0.75,1.1785714285714286,4.392857142857143,5.578571428571428,2.5714285714285716,2.0714285714285716,0.07080845596724823,28,0,1,Role Players / Low Usage
Tre Mann,24.536923076923078,5.384615384615385,12.384615384615385,0.41915384615384615,1.8461538461538463,4.615384615384615,0.3463846153846154,1.4615384615384615,1.6153846153846154,0.6153846153846154,0.9230769230769231,2.0,2.923076923076923,3.0,0.5384615384615384,0.3076923076923077,1.9230769230769231,1.8461538461538463,14.076923076923077,8.938461538461539,1.041025641025641,2.923076923076923,0.07362985947660618,13,1,1,Primary Playmakers (High Minutes)
Trendon Watford,17.684375,3.125,7.0625,0.4429375,0.5625,2.0,0.234375,1.875,2.3125,0.5473125,0.4375,2.8125,3.25,1.4375,0.5,0.3125,1.375,2.3125,8.6875,5.39375,0.75,3.25,0.1273926831971758,16,0,0,Role Players / Low Usage
Trevelin Queen,15.228260869565217,1.7826086956521738,4.869565217391305,0.2777826086956522,0.6956521739130435,2.5652173913043477,0.244,0.4782608695652174,0.5652173913043478,0.18478260869565216,0.8695652173913043,0.8695652173913043,1.7391304347826086,1.391304347826087,1.0434782608695652,0.34782608695652173,0.8695652173913043,1.565217391304348,4.739130434782608,3.643478260869565,0.7355072463768116,1.7391304347826086,0.15250629687105804,23,0,0,Role Players / Low Usage
Trey Alexander,4.334375,0.3125,1.1875,0.1614375,0.125,0.5625,0.0625,0.125,0.125,0.0625,0.0,0.25,0.25,0.375,0.0625,0.0625,0.0625,0.375,0.875,0.4,0.34375,0.25,0.06051189532855797,16,0,0,Role Players / Low Usage
Trey Jemison,9.882857142857143,0.8571428571428571,1.8571428571428572,0.39285714285714285,0.0,0.0,0.0,0.42857142857142855,1.1904761904761905,0.17857142857142858,1.1904761904761905,1.7142857142857142,2.9047619047619047,0.5238095238095238,0.38095238095238093,0.47619047619047616,0.6190476190476191,1.7619047619047619,2.142857142857143,1.9857142857142858,0.3333333333333333,2.9047619047619047,0.1266766768066243,21,0,0,Role Players / Low Usage
Trey Lyles,19.603414634146343,2.1951219512195124,5.512195121951219,0.3995121951219512,1.2682926829268293,3.731707317073171,0.29412195121951223,0.8048780487804879,1.0731707317073171,0.3170731707317073,1.0731707317073171,3.5609756097560976,4.634146341463414,0.9512195121951219,0.6341463414634146,0.4634146341463415,0.5609756097560976,1.2195121951219512,6.463414634146342,5.770731707317073,0.7520325203252032,4.634146341463414,0.05922583670304419,41,0,0,Role Players / Low Usage
Trey Murphy,33.91105263157895,6.947368421052632,15.368421052631579,0.45242105263157895,3.0,8.31578947368421,0.370421052631579,3.3157894736842106,3.736842105263158,0.8624736842105264,0.7894736842105263,3.736842105263158,4.526315789473684,2.4210526315789473,1.0526315789473684,0.6842105263157895,1.736842105263158,2.3157894736842106,20.210526315789473,14.299999999999999,1.206140350877193,4.526315789473684,0.06975277677199263,19,1,1,Primary Playmakers (High Minutes)
Trey Murphy III,37.04875,8.5,17.0,0.502125,3.625,8.875,0.40137500000000004,5.0,5.5625,0.851625,1.0625,4.5625,5.625,4.1875,1.375,0.875,1.4375,2.375,25.625,21.54375,2.065625,5.625,0.06413630262571704,16,1,1,Primary Playmakers (High Minutes)
Tristan Da Silva,25.553061224489795,3.2244897959183674,7.551020408163265,0.3898367346938776,1.2448979591836735,3.7551020408163267,0.306,0.8367346938775511,0.9795918367346939,0.38606122448979596,1.2448979591836735,2.7142857142857144,3.9591836734693877,1.7142857142857142,0.4897959183673469,0.24489795918367346,0.9183673469387755,1.510204081632653,8.53061224489796,6.502040816326531,1.0809523809523809,3.9591836734693877,0.07880649805112673,49,0,1,Role Players / Low Usage
Tristan Thompson,8.037692307692307,0.7307692307692307,1.6923076923076923,0.3072307692307692,0.0,0.11538461538461539,0.0,0.19230769230769232,0.8461538461538461,0.08653846153846154,0.7307692307692307,2.230769230769231,2.9615384615384617,0.6923076923076923,0.038461538461538464,0.2692307692307692,0.38461538461538464,0.9615384615384616,1.6538461538461537,1.623076923076923,0.5448717948717948,2.9615384615384617,0.09779136284398368,26,0,0,Role Players / Low Usage
Tristan Vukcevic,6.990909090909091,1.4545454545454546,3.3636363636363638,0.3520909090909091,0.45454545454545453,1.7272727272727273,0.11963636363636364,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.5454545454545454,1.0909090909090908,1.6363636363636365,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.9090909090909091,3.909090909090909,2.6454545454545455,0.4393939393939394,1.6363636363636365,0.1314318133508424,11,0,0,Role Players / Low Usage
Ty Jerome,19.016326530612243,4.163265306122449,8.061224489795919,0.5140408163265305,1.4489795918367347,3.36734693877551,0.3453877551020408,1.510204081632653,1.6938775510204083,0.5493061224489796,0.7142857142857143,1.7551020408163265,2.4693877551020407,3.3877551020408165,1.163265306122449,0.02040816326530612,1.2244897959183674,1.469387755102041,11.285714285714286,9.99795918367347,1.848639455782313,2.4693877551020407,0.08129727760926854,49,1,1,Primary Playmakers (High Minutes)
Tyler Herro,35.592448979591836,8.224489795918368,17.714285714285715,0.4691224489795918,3.7755102040816326,9.73469387755102,0.3861428571428571,3.510204081632653,4.081632653061225,0.7719591836734694,0.3673469387755102,5.204081632653061,5.571428571428571,5.551020408163265,0.7346938775510204,0.12244897959183673,2.6530612244897958,1.3877551020408163,23.73469387755102,17.712244897959184,2.0571914480077744,5.571428571428571,0.041843230249509374,49,1,1,Primary Playmakers (High Minutes)
Tyler Kolek,5.213214285714286,0.6428571428571429,1.6785714285714286,0.28928571428571426,0.39285714285714285,1.0,0.22617857142857142,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.4642857142857143,0.5357142857142857,0.7857142857142857,0.25,0.03571428571428571,0.32142857142857145,0.42857142857142855,1.8928571428571428,1.4964285714285714,0.6428571428571429,0.5357142857142857,0.06803316582561228,28,0,0,Role Players / Low Usage
Tyler Smith,4.783125,1.0625,2.125,0.4625625,0.5,1.25,0.20625,0.125,0.25,0.0625,0.25,0.9375,1.1875,0.25,0.125,0.1875,0.375,0.5625,2.75,1.925,0.078125,1.1875,0.13507016530689675,16,0,0,Role Players / Low Usage
Tyrese Haliburton,34.039591836734694,6.122448979591836,13.653061224489797,0.42226530612244895,2.857142857142857,7.836734693877551,0.3320612244897959,2.673469387755102,3.163265306122449,0.6355918367346939,0.6122448979591837,2.979591836734694,3.5918367346938775,8.53061224489796,1.3265306122448979,0.673469387755102,1.7755102040816326,1.3061224489795917,17.775510204081634,17.26530612244898,3.8765306122448977,3.5918367346938775,0.03785680154200601,49,1,1,Primary Playmakers (High Minutes)
Tyrese Martin,21.20235294117647,2.911764705882353,7.323529411764706,0.36064705882352943,1.5588235294117647,4.5,0.292764705882353,0.6176470588235294,0.8823529411764706,0.2255,1.0294117647058822,2.911764705882353,3.9411764705882355,1.7352941176470589,0.38235294117647056,0.14705882352941177,1.2941176470588236,1.1470588235294117,8.0,5.473529411764706,0.9661764705882353,3.9411764705882355,0.04901276887818106,34,0,0,Role Players / Low Usage
Tyrese Maxey,38.031363636363636,9.659090909090908,21.75,0.4409772727272727,3.340909090909091,9.659090909090908,0.3399318181818182,5.181818181818182,5.931818181818182,0.8793863636363636,0.2727272727272727,3.159090909090909,3.4318181818181817,6.204545454545454,1.9318181818181819,0.38636363636363635,2.477272727272727,2.2954545454545454,27.84090909090909,20.46818181818182,2.0708333333333333,3.4318181818181817,0.060289853207724405,44,1,1,Primary Playmakers (High Minutes)
Tyus Jones,29.508200000000002,4.1,8.86,0.44492,2.06,5.0,0.38982,0.78,0.88,0.29666,0.5,1.92,2.42,5.82,0.88,0.12,1.32,0.98,11.04,10.69,3.1,2.42,0.032548946510992625,50,1,1,Primary Playmakers (High Minutes)
Vasilije Micić,21.23,2.638888888888889,7.583333333333333,0.33425,1.25,3.4722222222222223,0.30733333333333335,0.9444444444444444,1.1388888888888888,0.36483333333333334,0.5555555555555556,1.8611111111111112,2.4166666666666665,3.5277777777777777,0.4166666666666667,0.0,2.0555555555555554,1.2222222222222223,7.472222222222222,4.430555555555555,1.3369047619047618,2.4166666666666665,0.06506415345997968,36,0,1,Role Players / Low Usage
Victor Wembanyama,33.06767441860465,8.930232558139535,18.813953488372093,0.46583720930232553,3.13953488372093,8.906976744186046,0.34011627906976744,3.4186046511627906,4.069767441860465,0.7372093023255814,1.813953488372093,9.093023255813954,10.906976744186046,3.627906976744186,1.069767441860465,3.883720930232558,3.302325581395349,2.2790697674418605,24.41860465116279,20.67209302325581,0.9096899224806202,10.906976744186046,0.06848120990324214,43,1,1,Primary Playmakers (High Minutes)
Vit Krejci,20.570810810810812,2.4054054054054053,5.45945945945946,0.3851891891891892,1.3783783783783783,3.6486486486486487,0.29094594594594597,0.5135135135135135,0.7837837837837838,0.2702702702702703,0.40540540540540543,2.2432432432432434,2.6486486486486487,2.5405405405405403,0.7027027027027027,0.4594594594594595,0.9459459459459459,1.9189189189189189,6.702702702702703,5.781081081081081,1.5702702702702702,2.6486486486486487,0.11027489648308257,37,0,0,Role Players / Low Usage
Walker Kessler,30.2175,4.825,6.825,0.733875,0.05,0.175,0.025,1.475,2.725,0.395525,4.55,7.35,11.9,1.55,0.575,2.375,1.5,2.25,11.175,14.14,0.79125,11.9,0.0761281776677702,40,1,1,Primary Playmakers (High Minutes)
Wendell Carter,24.685238095238095,2.5714285714285716,5.523809523809524,0.4597619047619048,0.3333333333333333,1.9047619047619047,0.23014285714285715,1.8571428571428572,2.619047619047619,0.4880952380952381,1.619047619047619,5.523809523809524,7.142857142857143,2.1904761904761907,0.6666666666666666,0.6190476190476191,0.7619047619047619,2.4761904761904763,7.333333333333333,7.8619047619047615,1.6388888888888888,7.142857142857143,0.096806579125518,21,1,1,Primary Playmakers (High Minutes)
Wendell Carter Jr.,26.696315789473687,3.789473684210526,8.421052631578947,0.4410526315789473,0.631578947368421,2.6842105263157894,0.214,2.3684210526315788,3.1578947368421053,0.6193157894736842,2.1578947368421053,5.157894736842105,7.315789473684211,2.473684210526316,1.0526315789473684,0.3684210526315789,1.2105263157894737,3.1052631578947367,10.578947368421053,9.531578947368422,1.4342105263157894,7.315789473684211,0.12251101826464271,19,1,1,Primary Playmakers (High Minutes)
Wendell Moore,14.046923076923077,1.6153846153846154,3.1538461538461537,0.4431538461538462,0.23076923076923078,0.8461538461538461,0.19230769230769232,1.0,1.0769230769230769,0.46153846153846156,0.8461538461538461,2.3846153846153846,3.230769230769231,1.3846153846153846,0.6153846153846154,0.23076923076923078,0.6153846153846154,1.0,4.461538461538462,4.907692307692307,0.9615384615384616,3.230769230769231,0.06149067934058884,13,0,0,Role Players / Low Usage
Xavier Tillman,7.927,0.45,1.75,0.14584999999999998,0.2,0.95,0.08335000000000001,0.05,0.1,0.025,0.4,1.3,1.7,0.3,0.25,0.15,0.3,0.65,1.15,0.76,0.25,1.7,0.06364400521094313,20,0,0,Role Players / Low Usage
Yuki Kawamura,3.271578947368421,0.42105263157894735,1.1578947368421053,0.15610526315789475,0.21052631578947367,0.8421052631578947,0.08773684210526315,0.21052631578947367,0.3157894736842105,0.10526315789473684,0.0,0.3684210526315789,0.3684210526315789,0.7368421052631579,0.05263157894736842,0.0,0.21052631578947367,0.3684210526315789,1.263157894736842,0.9,0.7105263157894737,0.3684210526315789,0.13217644173547755,19,0,0,Role Players / Low Usage
Yves Missi,27.221249999999998,3.5,6.270833333333333,0.5395625000000001,0.0,0.020833333333333332,0.0,1.75,2.6875,0.4732708333333333,3.5416666666666665,4.479166666666667,8.020833333333334,1.4166666666666667,0.5625,1.4375,1.1875,2.1666666666666665,8.75,9.714583333333334,0.828125,8.020833333333334,0.07738359005672545,48,1,1,Primary Playmakers (High Minutes)
Zaccharie Risacher,23.784444444444443,4.2,9.955555555555556,0.4093777777777778,1.288888888888889,4.222222222222222,0.2563111111111111,1.511111111111111,2.1777777777777776,0.4734666666666667,1.3111111111111111,2.1555555555555554,3.466666666666667,1.1777777777777778,0.7777777777777778,0.4666666666666667,1.1111111111111112,2.0,11.2,7.226666666666667,0.5944444444444444,3.466666666666667,0.08621539714458966,45,0,0,Role Players / Low Usage
Zach Collins,11.766666666666667,1.6944444444444444,3.6666666666666665,0.4523333333333333,0.3888888888888889,1.2777777777777777,0.26852777777777775,0.8611111111111112,0.9722222222222222,0.22916666666666666,1.0555555555555556,1.75,2.8055555555555554,1.4444444444444444,0.3888888888888889,0.4166666666666667,0.6388888888888888,1.9444444444444444,4.638888888888889,4.2444444444444445,1.0462962962962963,2.8055555555555554,0.1655324382774943,36,0,0,Role Players / Low Usage
Zach Edey,20.86783783783784,4.054054054054054,6.891891891891892,0.6071081081081081,0.3783783783783784,1.054054054054054,0.2171081081081081,1.3783783783783783,2.027027027027027,0.4961621621621622,3.324324324324324,4.45945945945946,7.783783783783784,1.0,0.6486486486486487,1.1891891891891893,1.5135135135135136,2.675675675675676,9.864864864864865,9.664864864864866,0.5023166023166024,7.783783783783784,0.13227756260203216,37,1,1,Primary Playmakers (High Minutes)
Zach LaVine,34.07909090909091,8.522727272727273,16.863636363636363,0.4908181818181818,3.159090909090909,7.2272727272727275,0.41597727272727275,3.477272727272727,4.363636363636363,0.7240454545454545,0.2727272727272727,4.431818181818182,4.704545454545454,4.386363636363637,0.9090909090909091,0.25,2.772727272727273,1.5227272727272727,23.681818181818183,17.224999999999998,1.4065746753246753,4.704545454545454,0.04467377477854188,44,1,1,Primary Playmakers (High Minutes)
